project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp,historical_obs_count,avg_progress_historical,progress_trend,cost_increase_rate,target_next_progress,target_next_expenditure,target_progress_change
618169,8,2026-05,Construction of Two Lane with paved shoulder highway from Design Ch.0.000 to Ch.49.2OO of NH-731B on EPC Mode,MoRTH N24001730) (10200,618169,,,Uttar Pradesh,03/2022,11/2025,07/2026,640.18,602.76,242.32,96.79,FlashReport_May2026_page151_table0.csv,151,2026-08-28T21:13:52.838947,5,94.274,2.980000000000004,0.0,97.68,265.25,0.8900000000000006
618187,8,2026-05,"Rehabilitation and upgradation of Salon - Jais - Jagdishpur Road section of NH-931A, from design Chainage km 0.000 to km 5.740 to four lane divided carriageway and from design Chainage km 5.740 to km 53.500 to two lane with paved Total length km 53.500 along with One time improvement in 04 no's of realigned/bypassed built-up areas in a total length of 9.732 km in the state of Uttar Pradesh on EPC mode",MoRTH -) (10202,618187,,,Uttar Pradesh,05/2023,10/2027,10/2027,947.15,947.15,0.0,6.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.840055,4,6.5,-5.0,0.0,8.0,0.0,2.0
618229,6,2026-05,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Near Karri village-Etawah section Km30.000 to Km 57.346 Pakage-II of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,MoRTH N24001462) (-,618229,,,Uttar Pradesh,04/2020,02/2024,02/2025,211.09,206.56,0.0,100.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.840316,5,100.0,0.0,0.0,,,
618233,8,2026-05,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,MoRTH N24001421) (10222,618233,,,Uttar Pradesh,07/2018,02/2024,09/2026,1948.25,1465.41,0.0,88.9,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.840481,5,80.968,27.909999999999997,0.0,90.2,0.0,1.2999999999999972
618240,8,2026-05,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,MoRTH N24001461) (-,618240,,,Uttar Pradesh,04/2020,03/2024,07/2026,236.47,236.47,0.0,100.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.840677,5,90.0,0.0,0.0,100.0,0.0,0.0
618243,7,2026-05,Construction of Basti Ring Road Phase-I with 4L configuration for Basti City in the state of Uttar Pradesh on HAM mode,MoRTH N24002245) (10224,618243,,,Uttar Pradesh,12/2022,06/2027,06/2027,1138.72,1138.72,0.0,30.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.840836,4,22.6,8.0,0.0,35.0,0.07,5.0
618244,7,2026-05,Construction of Raebareli Ring Road Phase-2 with four Lane configuration for Raebareli City in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis,MoRTH N24002235) (10225,618244,,,Uttar Pradesh,03/2022,05/2027,05/2027,1273.72,1273.72,0.0,51.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.841030,4,37.2,17.369999999999997,0.0,54.0,0.0,3.0
618247,8,2026-05,Construction of 4 lane Mirzapur bypass including bridge over river Ganga from km 0.000 to km 15.000 of NH 135A in the State of Uttar Pradesh on HAM Mode.,MoRTH -) (-,618247,,,Uttar Pradesh,03/2024,01/2029,01/2029,1708.62,1708.62,0.0,3.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.841217,4,1.5,2.0,0.0,5.5,0.0,2.5
618248,8,2026-05,Widening to 4 lane from km. 139.00 to km 179.20 of NH-135A Pkg-III Jaunpur Akbarpur section and Akbarpur bypass on Hybrid Annuity Mode in the state of Uttar Pradesh.,MoRTH -) (-,618248,,,Uttar Pradesh,05/2023,01/2028,01/2028,1653.15,1653.15,0.0,14.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.841407,4,2.5,10.0,0.0,21.06,0.0,7.059999999999999
618249,7,2026-05,Widening to 4 lane from km. 108.50 to km 139.00 of NH-135A Pkg-II Jaunpur Akbarpur section on Hybrid Annuity Mode in the state of Uttar Pradesh,MoRTH N24002234) (10227,618249,,,Uttar Pradesh,03/2023,03/2027,03/2027,1511.57,1511.57,0.0,34.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.841584,4,29.75,7.0,0.0,36.02,0.0,2.020000000000003
618252,7,2026-05,"Improvement and Up-gradation to two Lane with Paved Shoulder/Four Lane configuration from existing Km 130.000 to Km 191.000 design km 131.500 to Km 188.735, Design length 57.235 Km of NH-227A near Barhalganj to Mehrauna Ghat in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis",MoRTH N24002201) (10230,618252,,,Uttar Pradesh,01/2022,05/2027,05/2027,974.19,1344.61,0.85,56.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.841810,4,42.5,11.0,0.0,58.0,0.99,2.0
618260,8,2026-05,"Construction of Salempur bypass to 4LPS from km 64.000 of NH-727A Km 171.00 of Sonauli Balia Marg, old SH-01, near Mahadahan Chauraha to km 61.500 of NH-727B Km 178.500 of Sonauli Balia Marg, old SH-01, near near Ahirauli Village under Hybrid Annuity Mode HAM in the State of Uttar Pradesh",MoRTH -) (10231,618260,,,Uttar Pradesh,03/2022,11/2027,11/2027,1348.06,1348.06,0.0,30.04,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.842029,4,20.22,13.0,0.0,35.0,0.0,4.960000000000001
618262,8,2026-05,Construction of Deoria Bypass from existing Km. 27.140 to existing Km. 46.780 Design Km. 49.109 on NH727A Design length 21.969 Km. to four lane with paved shoulder configuration under Hybrid Annuity Mode HAM in the State of Uttar Pradesh,MoRTH -) (10232,618262,,,Uttar Pradesh,03/2023,07/2027,07/2027,1734.7,1734.7,0.0,10.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.842252,4,6.75,5.0,0.0,10.0,0.0,0.0
618263,7,2026-05,"Rehabilitation and Up-gradation to 2LPS from Km. 0.000 to Km. 7.800 and Km. 35.400 to Km. 52.345 Design length 24.745 Km., except Bihar portion of NH-727B Tamkuhiraj to Bihar Border and Bihar Border to Majhauli on EPC mode in the State of Uttar Pradesh",MoRTH N24002213) (10233,618263,,,Uttar Pradesh,03/2023,07/2026,07/2026,701.02,701.02,0.0,81.18,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.842467,4,80.59,1.1800000000000068,0.0,81.18,0.0,0.0
618264,8,2026-05,"Widening and Strengthening to two Lane with Paved Shoulder/Four Lane with paved shoulder configuration from km. 61.500 of NH-727B near Nawalpur km 178.500 of Sonauli Balia Marg, Old SH-01 i.e. end point of Salempur Bypass to km. 106.495 of NH-727B near Sikanderpur under EPC mode",MoRTH -) (10234,618264,,,Uttar Pradesh,05/2023,05/2028,05/2028,2061.86,2061.86,0.0,30.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.842683,4,19.25,11.0,0.0,37.0,0.0,7.0
618265,8,2026-05,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode.,MoRTH N24001457) (-,618265,,,Uttar Pradesh,04/2020,07/2024,07/2026,172.5,169.56,0.0,91.0,FlashReport_May2026_page152_table0.csv,152,2026-08-28T21:13:52.842886,5,84.2,18.0,0.0,91.0,0.0,0.0
618266,8,2026-05,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- Allahaganj- section of NH-730C Km.0.000 to Km 52.770 pakage-I in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,MoRTH N24001471) (-,618266,,,Uttar Pradesh,04/2020,11/2024,07/2026,325.24,340.16,0.0,99.0,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.843878,5,98.0,0.0,0.0,99.0,0.0,0.0
618498,6,2026-05,6L Greenfield Kanpur - Lucknow Expressway Pkg II from km. 28.500 to km. 73.744,National Highways Authority of India [NHAI] N24001731) (10356,618498,,,Uttar Pradesh,12/2021,05/2025,04/2026,2471.56,2489.0,1178.84,99.8,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.844273,5,96.92,12.799999999999997,0.0,,,
618499,8,2026-05,6L Elevated Kanpur - Lucknow Exeressway Pkg-1 from Km. 10980 to Km. 28500,National Highways Authority of India [NHAI] N24001745) (10357,618499,,,Uttar Pradesh,12/2021,07/2025,06/2026,1972.94,1943.27,769.45,94.14,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.844444,5,90.256,19.14,0.0,100.0,770.81,5.859999999999999
618500,8,2026-05,Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to Km 8.520 of NH-235 Pkg-5,National Highways Authority of India [NHAI] N24001772) (10358,618500,,,Uttar Pradesh,09/2021,03/2024,06/2026,1081.39,1116.19,441.91,76.0,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.844627,5,76.0,0.0,0.0,78.0,442.98,2.0
618529,8,2026-05,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,National Highways Authority of India [NHAI] N24001826) (10380,618529,,,Uttar Pradesh,12/2017,02/2022,10/2026,1991.71,1832.66,1016.28,95.37,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.844816,5,93.382,2.7900000000000063,0.0,96.15,1750.54,0.7800000000000011
618536,8,2026-05,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,National Highways Authority of India [NHAI] -) (10385,618536,,,Uttar Pradesh,02/2023,06/2027,06/2027,1603.53,1192.16,226.57,34.76,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.845001,4,25.67,15.829999999999998,0.0,37.65,249.74,2.8900000000000006
618537,8,2026-05,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,National Highways Authority of India [NHAI] N24002104) (10386,618537,,,Uttar Pradesh,01/2023,06/2026,02/2027,1753.75,1311.7,416.64,57.81,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.845188,5,51.763999999999996,8.719999999999999,0.0,61.21,453.73,3.3999999999999986
618538,7,2026-05,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650 Badarka to Harbanch-Uchti Pkg-III,National Highways Authority of India [NHAI] -) (10387,618538,,,Uttar Pradesh,09/2023,07/2027,07/2027,1792.68,1126.75,231.19,28.12,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.846204,3,20.483333333333334,4.809999999999999,0.0,32.78,261.94,4.66
618539,7,2026-05,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,National Highways Authority of India [NHAI] -) (10388,618539,,,Uttar Pradesh,08/2024,09/2027,09/2027,1089.41,1106.92,40.76,14.5,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.846394,3,12.39,2.67,0.0,17.25,48.77,2.75
618540,8,2026-05,Construction of Ring Road around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,National Highways Authority of India [NHAI] -) (10389,618540,,,Uttar Pradesh,08/2024,10/2027,04/2028,1089.41,977.45,234.6,45.52,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.846784,4,28.450000000000003,30.85,0.0,49.1,249.69,3.5799999999999983
618553,6,2026-05,6L of Agra Bypass Northern connecting Km. 174.500 of NH-2 new NH-19 to Km. 141.000 of Yamuna Expressways,National Highways Authority of India [NHAI] N24001852) (10399,618553,,,Uttar Pradesh,01/2022,02/2025,07/2026,957.62,1034.42,758.67,100.0,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.846971,5,99.28,0.7000000000000028,0.0,,,
618554,8,2026-05,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,National Highways Authority of India [NHAI] N24001853) (10400,618554,,,Uttar Pradesh,07/2022,09/2024,08/2026,879.26,787.58,623.64,93.8,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.847083,5,90.34,4.700000000000003,0.0,93.8,629.11,0.0
618565,6,2026-05,Strengthening of existing 4L Ayodhya Bypass Section from design Km. 121 600 to Km. 144020 of NH 28 New NH 27Pkg-3,NHAI N24002097) (-,618565,,,Uttar Pradesh,03/2023,03/2025,08/2025,526.45,281.13,259.66,81.85,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.847188,5,81.34,0.8499999999999943,0.0,,,
618566,8,2026-05,4L Green Field Northern East side Gorakhpur Bypass 26.616 Kms starting from NH- 29E Chainage 83.308 and end at NH-28 Chainage 285.100,National Highways Authority of India [NHAI] N24002096) (10409,618566,,,Uttar Pradesh,02/2023,01/2026,01/2027,1973.98,1244.44,1005.8,71.98,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.847291,5,62.379999999999995,16.950000000000003,0.0,72.0,1010.31,0.01999999999999602
618567,8,2026-05,4/6L of Northern Ayodhya Bypass starting Km. 112.540 and ending Km. 139.928 north of existing NH-27 part-1 and part-2 south of NH-27 from km 0.000 to km 5.000.,NHAI -) (10410,618567,,,Uttar Pradesh,08/2024,01/2028,01/2028,2289.34,1834.25,233.67,30.14,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.847594,4,21.5825,10.129999999999999,0.0,33.12,268.81,2.979999999999997
618568,7,2026-05,4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km. 112.540 and ending at Km. 153.281 of NH-27,NHAI -) (10411,618568,,,Uttar Pradesh,08/2024,09/2027,09/2027,2541.13,1983.05,297.45,38.23,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.847791,3,32.096666666666664,7.140000000000001,0.0,39.03,312.39,0.8000000000000043
618669,7,2026-05,4 -Laning of MP/UP Border to Kabarai section of NH-34&35 from km 197.000 to km 242.991 Length 45.991 Km Sagar-Kabrai Package-5 under Bharat Mala Pariyojana EC in MP & UP on HAM,National Highways Authority of India [NHAI] -) (10474,618669,,,Uttar Pradesh,10/2022,02/2027,01/2027,1632.93,1425.43,338.64,53.75,FlashReport_May2026_page153_table0.csv,153,2026-08-28T21:13:52.848005,3,46.24,8.25,0.0,60.02,529.81,6.270000000000003
618690,7,2026-05,"4 lanning of Aligarh Palwal section from km 0.00 to km 46.39 package -1 from khereshwar junction-kurana of NH33D , including khair & jattari bypass in the state of UP on HAM mode",National Highways Authority of India [NHAI] -) (10491,618690,,,Uttar Pradesh,03/2024,03/2027,03/2027,1663.38,1685.69,544.81,16.75,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.849232,3,12.883333333333333,5.75,0.0,19.5,553.34,2.75
618692,6,2026-05,Aligarh-Kanpur Pkg I [Aligarh-Bhadwas],National Highways Authority of India [NHAI] -) (10493,618692,,,Uttar Pradesh,03/2018,06/2022,08/2026,1226.64,2069.6,769.4,100.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.849519,3,100.0,0.0,0.0,100.0,1359.14,0.0
618710,8,2026-05,DL/UP Border - EPE Crossing Pkg-02,National Highways Authority of India [NHAI] N24001830) (10505,618710,,,Uttar Pradesh,09/2020,11/2023,06/2026,2002.79,1889.78,1733.16,100.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.849755,5,99.6,2.0,0.0,100.0,1739.68,0.0
618722,8,2026-05,6L access Controlled Greenfield Highway from Gogwan Jalalpur Shamli to Ranipur Barsi Saharanpur of Shamli -Ambala section Package-I Design Ch. Form km 00.600 to km 45.500,National Highways Authority of India [NHAI] N24002036) (10517,618722,,,Uttar Pradesh,06/2022,05/2025,03/2027,1843.59,1247.55,708.41,58.9,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.849967,5,57.96,2.8999999999999986,0.0,67.4,759.25,8.500000000000007
618761,8,2026-05,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,National Highways Authority of India [NHAI] N24001754) (10543,618761,,,Uttar Pradesh,10/2021,02/2025,07/2026,991.89,977.73,854.1,96.22,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.850149,5,83.288,43.22,0.0,96.98,861.63,0.7600000000000051
618768,5,2026-05,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,National Highways Authority of India [NHAI] -) (12084,618768,,,Uttar Pradesh,06/2024,03/2028,11/2028,1309.08,1309.08,30.46,0.64,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.850340,1,0.0,0,0.0,1.99,305.43,1.35
618770,6,2026-05,4L Spur of Panipat - Shamli connecting NH-709AD Panipat Shamli Muzaffarnagar and NH-709A Karnal Meerut bypassing Shamli district UP,National Highways Authority of India [NHAI] N24001729) (-,618770,,,Uttar Pradesh,10/2021,10/2024,03/2025,516.16,273.42,232.93,74.23,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.850525,5,74.09200000000001,0.23000000000000398,0.0,,,
618782,7,2026-05,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,National Highways Authority of India [NHAI] -) (10557,618782,,,Uttar Pradesh,02/2023,03/2026,03/2027,1394.14,1394.14,587.94,62.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.850742,3,54.71666666666667,8.86,0.0,63.4,606.2,1.3999999999999986
618798,8,2026-05,4L of Sonauli - Gorakhpur,National Highways Authority of India [NHAI] N24002095) (10569,618798,,,Uttar Pradesh,12/2021,03/2025,09/2026,2555.5,2275.43,1307.22,89.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.850901,5,77.2,30.0,0.0,89.0,1326.61,0.0
618843,8,2026-05,Construction of two lane with paved shoulders bypass to Mungrabadshapur town starting from near Kodahu at Km 47/225 of NH-319D and ending near Nauwadandi at Km 219/720 of NH-31 under NHO in the state of Uttar Pradesh on EPC mode,National Highways Authority of India [NHAI] -) (-,618843,,,Uttar Pradesh,02/2025,03/2027,09/2027,197.6,165.28,37.94,15.05,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.851127,4,8.195,12.39,0.0,17.22,53.53,2.169999999999998
618848,8,2026-05,Construction of Underpass beneath airport runway on NH-31 old NH-56 for proposed expansion of runway of Babatpur Airport Varanasi,National Highways Authority of India [NHAI] -) (10607,618848,,,Uttar Pradesh,02/2025,09/2027,09/2027,649.44,649.44,0.09,6.7,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.851309,4,6.05,1.5999999999999996,0.0,6.7,0.09,0.0
618854,6,2026-05,2L PS of Raebareli - Jagdishpur with 4L Jagdishpur Bypass Spur,National Highways Authority of India [NHAI] N24001306) (10610,618854,,,Uttar Pradesh,02/2021,01/2024,06/2025,706.41,752.52,515.53,97.2,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.851475,5,97.08,0.20000000000000284,0.0,,,
618855,6,2026-05,"Improvement and Up-Gradation of Existing Road to 2/4L PS from Km 40.000 to 88.750, start of Khutar bypass to start of Shahjahanpur bypass of NH 731Pkg-I",National Highways Authority of India [NHAI] N24001727) (10611,618855,,,Uttar Pradesh,03/2022,02/2025,04/2026,838.68,838.68,560.48,99.2,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.851700,5,99.08,0.20000000000000284,0.0,,,
618856,8,2026-05,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 123.650 to 175.080, from Start of Shahabad Bypass to End of Hardoi bypass of NH 731 Pkg-2B",National Highways Authority of India [NHAI] N24002094) (10612,618856,,,Uttar Pradesh,09/2022,11/2025,03/2027,1101.79,1212.26,357.18,63.51,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.851899,5,57.116,13.509999999999998,0.0,68.8,486.98,5.289999999999999
618858,7,2026-05,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 88.750 to 123.650, from Start of Shahjahanpur Bypass to start of Shahabad bypass of NH 731Pkg.-2A",National Highways Authority of India [NHAI] -) (10614,618858,,,Uttar Pradesh,09/2022,01/2026,03/2027,955.34,955.34,283.62,66.35,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.852096,3,61.406666666666666,6.200000000000003,0.0,70.56,348.38,4.210000000000008
618859,8,2026-05,"Improvement and Up-Gradation of Existing Road to 4L PS from Km 229.070 to 260.800, End of Hardoi District to Lucknow Ring road of NH 731 Pkg-4",National Highways Authority of India [NHAI] N24001732) (10615,618859,,,Uttar Pradesh,09/2021,10/2024,06/2026,575.66,553.61,371.98,99.33,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.852288,5,97.93199999999999,6.329999999999998,0.0,99.33,390.09,0.0
618864,6,2026-05,4L from Mathura Bypass Start at Existing Km. 154.20 of NH-44 to Gaju Village at Km 32.982 of NH-530B Pkg-IB,National Highways Authority of India [NHAI] N24001851) (10619,618864,,,Uttar Pradesh,01/2022,03/2025,07/2026,1722.11,1820.77,1050.08,100.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.852470,5,99.36,0.9000000000000057,0.0,,,
618865,6,2026-05,4L from Gaju Village at Km. 32.982 to Devinagar Bypass End at Km. 208.000 of NH- 530B Pkg-1C.,National Highways Authority of India [NHAI] N24001730) (10620,618865,,,Uttar Pradesh,12/2021,01/2025,,1384.79,1496.44,823.04,99.99,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.852677,5,99.396,0.9899999999999949,0.0,,,
618866,8,2026-05,"Four Lane Highway from Chandan Nagar Existing Km. 59.025 of NH 530B/Design Km. 179.5000 to Bareilly BypassStartExisting Km. 59.025 of NH 530B/Design Km. 218.000 Section of NH 530B, in the State of Uttar Pradesh on HAM Mode under NH0",National Highways Authority of India [NHAI] -) (10621,618866,,,Uttar Pradesh,12/2024,11/2027,11/2027,2077.0,1112.44,305.32,22.0,FlashReport_May2026_page154_table0.csv,154,2026-08-28T21:13:52.852899,4,9.440000000000001,13.010000000000002,0.0,30.3,438.93,8.3
618867,8,2026-05,4L Kasganj-Badaun Section from Km. 123.100 to Km. 179.500 Pkg-III of NH530B,National Highways Authority of India [NHAI] -) (10622,618867,,,Uttar Pradesh,03/2023,05/2027,12/2027,2009.11,1936.61,194.38,32.95,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.853884,4,19.4025,22.21,0.0,37.03,549.05,4.079999999999998
618868,7,2026-05,4L from Devinagar Bypass End Existing Km. 208.000 of NH 530B/Design Km. 66.000 to Kasganj Bypass End Existing Km.150.100 of NH 530B/ Design Km. 123.100 of NH 530B,National Highways Authority of India [NHAI] -) (10623,618868,,,Uttar Pradesh,03/2023,06/2026,12/2026,2289.52,2223.71,486.69,68.4,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.854100,3,59.370000000000005,6.479999999999997,0.0,70.02,1027.0,1.6199999999999903
618869,8,2026-05,"Construction of 4/6 lane Highway of Southern Bareilly Bypass, starting at Ch. 237000 of NH 530 near Jhumka chauraha, Dhantiya village and ending at Ch. 267000 of NH 30 near Invertis University including Trumpet Interchange",National Highways Authority of India [NHAI] -) (-,618869,,,Uttar Pradesh,12/2024,06/2028,06/2028,1122.02,1869.59,169.77,13.0,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.854306,4,3.83,10.21,0.0,15.48,603.36,2.4800000000000004
618883,8,2026-05,Construction of Four Lane Highway form Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package I [from Hridaipur km 0.000 to Shahapur km 42.500] on EPC Mode in the state of Uttar Pradesh.,National Highways Authority of India [NHAI] N24002086) (10634,618883,,,Uttar Pradesh,10/2022,07/2025,06/2026,1706.47,1579.59,866.24,100.0,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.854504,5,94.84400000000001,7.109999999999999,0.0,100.0,1440.46,0.0
618884,8,2026-05,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package II [from Shahapur km 42.500 to Pindari km 78.150] on EPC Mode in the state of Uttar Pradesh.,National Highways Authority of India [NHAI] N24002087) (10635,618884,,,Uttar Pradesh,10/2022,10/2025,07/2026,1493.65,1311.44,727.02,96.29,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.854723,5,86.806,15.5,0.0,96.29,757.69,0.0
618885,8,2026-05,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package IV [from Buxur Spur of length km 17.270 on EPC Mode in the state of Uttar Pradesh.,National Highways Authority of India [NHAI] N24002089) (10636,618885,,,Uttar Pradesh,10/2022,06/2025,07/2026,617.88,549.02,249.49,91.1,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.854928,5,80.752,9.879999999999995,0.0,91.1,282.0,0.0
618893,7,2026-05,Varanasi Gorakhpur Section Packege IV from km. 149.540 to km. 215.160 Mau- Gorakhpur,National Highways Authority of India [NHAI] -) (10642,618893,,,Uttar Pradesh,04/2015,10/2019,08/2026,2966.63,3475.65,866.7,97.35,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855095,3,97.23333333333333,0.3499999999999943,0.0,97.35,3453.91,0.0
618911,8,2026-05,4L Greenfield Western Side spur of Rampur-Rudrapur Section from Km 0.000 to Km 13.700 connecting NH-24 to NH-87 bypassing rampur town,National Highways Authority of India [NHAI] N24002090) (10658,618911,,,Uttar Pradesh,12/2021,11/2024,02/2027,646.27,637.83,168.56,63.79,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855277,5,62.715999999999994,2.789999999999999,0.0,63.79,369.67,0.0
618923,7,2026-05,4L Behsuma at Km 39.250 Ex. Km 39240 To Bijnor at Km 78.810 Ex. Km 86590 Design Length 39.560 Km of NH-119 Pkg-II,National Highways Authority of India [NHAI] -) (10669,618923,,,Uttar Pradesh,03/2023,05/2026,12/2026,2158.2,2553.12,705.65,66.81,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855459,3,59.953333333333326,11.209999999999994,0.0,70.12,1195.23,3.3100000000000023
618924,7,2026-05,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH 119,National Highways Authority of India [NHAI] -) (-,618924,,,Uttar Pradesh,10/2021,09/2025,10/2026,188.87,99.2,33.72,55.9,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855621,3,48.29333333333333,6.439999999999998,0.0,55.9,50.34,0.0
618925,8,2026-05,Bijnor-Kotawali,National Highways Authority of India [NHAI] N24001738) (-,618925,,,Uttar Pradesh,02/2021,05/2023,06/2026,300.58,334.48,265.09,99.01,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855764,5,96.012,1.5300000000000011,0.0,99.02,296.47,0.009999999999990905
